customer_id,customer_segment,city,created_at
CUST16960,NEW,Hai Phong,2025-11-06T14:40:30+00:00
CUST16961,CHURN_RISK,Ho Chi Minh,2025-10-28T17:50:41+00:00
CUST16962,REGULAR,Hai Phong,2026-06-15T03:22:36+00:00
CUST16963,VIP,Hai Phong,2026-03-23T21:01:57+00:00
CUST16964,REGULAR,Hai Phong,2026-05-28T11:16:31+00:00
CUST16965,NEW,Ha Noi,2025-09-24T07:05:22+00:00
CUST16966,NEW,Ha Noi,2026-06-23T06:05:12+00:00
CUST16967,CHURN_RISK,Can Tho,2026-01-23T23:54:38+00:00
CUST16968,REGULAR,Ho Chi Minh,2025-11-21T03:37:02+00:00
CUST16969,VIP,Can Tho,2026-03-01T01:04:46+00:00
CUST16970,REGULAR,Hue,2026-06-27T17:02:38+00:00
CUST16971,REGULAR,Ho Chi Minh,2026-03-05T19:28:43+00:00
CUST16972,NEW,Da Nang,2025-12-07T17:25:23+00:00
CUST16973,REGULAR,Ho Chi Minh,2025-08-27T00:38:18+00:00
CUST16974,CHURN_RISK,Da Nang,2025-10-21T14:19:31+00:00
CUST16975,NEW,Hue,2025-10-17T22:12:29+00:00
CUST16976,REGULAR,Da Nang,2025-07-22T03:11:13+00:00
CUST16977,REGULAR,Da Nang,2026-06-11T23:35:02+00:00
CUST16978,VIP,Ho Chi Minh,2025-07-17T12:36:29+00:00
CUST16979,REGULAR,Hue,2025-07-31T19:54:27+00:00
CUST16980,NEW,Hai Phong,2025-12-20T21:06:59+00:00
CUST16981,CHURN_RISK,Can Tho,2026-08-14T22:15:17+00:00
CUST16982,CHURN_RISK,Hue,2025-09-07T13:24:07+00:00
CUST16983,VIP,Hue,2026-01-08T03:25:50+00:00
CUST16984,NEW,Hai Phong,2025-09-22T20:05:24+00:00
CUST16985,CHURN_RISK,Ha Noi,2026-06-21T13:57:42+00:00
CUST16986,CHURN_RISK,Hue,2025-07-21T16:36:22+00:00
CUST16987,CHURN_RISK,Hai Phong,2026-03-01T22:34:40+00:00
CUST16988,REGULAR,Hai Phong,2026-03-25T07:25:14+00:00
CUST16989,NEW,Ho Chi Minh,2026-01-11T18:59:55+00:00
CUST16990,CHURN_RISK,Hue,2026-04-22T10:37:58+00:00
CUST16991,VIP,Hue,2026-01-13T18:30:27+00:00
CUST16992,VIP,Da Nang,2026-02-13T15:24:11+00:00
CUST16993,VIP,Hai Phong,2025-11-24T20:04:08+00:00
CUST16994,NEW,Ha Noi,2026-07-06T21:29:57+00:00
CUST16995,CHURN_RISK,Can Tho,2026-05-12T05:57:37+00:00
CUST16996,REGULAR,Hue,2025-10-27T01:10:53+00:00
CUST16997,REGULAR,Hai Phong,2026-06-29T02:48:03+00:00
CUST16998,NEW,Da Nang,2026-03-04T20:02:17+00:00
CUST16999,VIP,Ho Chi Minh,2026-07-23T22:15:19+00:00
CUST17000,NEW,Da Nang,2025-09-29T06:47:39+00:00
CUST17001,REGULAR,Hai Phong,2025-10-05T11:02:12+00:00
CUST17002,REGULAR,Ha Noi,2025-10-01T03:02:50+00:00
CUST17003,NEW,Ho Chi Minh,2026-08-04T09:56:12+00:00
CUST17004,NEW,Hai Phong,2026-02-14T17:47:25+00:00
CUST17005,NEW,Hue,2026-07-13T07:11:54+00:00
CUST17006,VIP,Ho Chi Minh,2026-06-08T07:43:56+00:00
CUST17007,VIP,Ha Noi,2025-09-11T02:01:41+00:00
CUST17008,VIP,Da Nang,2026-08-15T07:27:08+00:00
CUST17009,REGULAR,Hai Phong,2026-07-01T18:49:29+00:00
CUST17010,CHURN_RISK,Ho Chi Minh,2026-07-22T03:42:29+00:00
CUST17011,VIP,Da Nang,2025-10-25T14:48:08+00:00
CUST17012,CHURN_RISK,Hai Phong,2025-08-27T15:45:43+00:00
CUST17013,CHURN_RISK,Ho Chi Minh,2025-12-07T16:28:53+00:00
CUST17014,NEW,Hue,2025-09-05T06:39:17+00:00
CUST17015,CHURN_RISK,Da Nang,2026-07-25T13:04:01+00:00
CUST17016,REGULAR,Hai Phong,2026-04-13T11:33:42+00:00
CUST17017,CHURN_RISK,Ho Chi Minh,2026-02-07T17:56:57+00:00
CUST17018,NEW,Da Nang,2026-07-03T03:19:45+00:00
CUST17019,CHURN_RISK,Hai Phong,2025-08-07T08:30:27+00:00
CUST17020,CHURN_RISK,Ha Noi,2025-10-17T02:48:39+00:00
CUST17021,VIP,Da Nang,2025-08-20T00:52:47+00:00
CUST17022,REGULAR,Da Nang,2025-12-12T10:04:54+00:00
CUST17023,REGULAR,Can Tho,2025-09-08T22:10:22+00:00
CUST17024,REGULAR,Da Nang,2025-09-20T13:21:28+00:00
CUST17025,REGULAR,Hue,2026-05-26T06:56:16+00:00
CUST17026,CHURN_RISK,Ho Chi Minh,2026-08-17T05:51:09+00:00
CUST17027,CHURN_RISK,Ha Noi,2026-06-28T10:51:30+00:00
CUST17028,CHURN_RISK,Ha Noi,2026-02-22T06:40:42+00:00
CUST17029,CHURN_RISK,Hai Phong,2025-09-23T00:56:50+00:00
CUST17030,NEW,Hai Phong,2025-09-19T14:12:06+00:00
CUST17031,CHURN_RISK,Ha Noi,2026-02-20T21:11:46+00:00
CUST17032,VIP,Hai Phong,2025-12-05T09:07:49+00:00
CUST17033,VIP,Da Nang,2025-12-26T01:57:28+00:00
CUST17034,NEW,Can Tho,2025-12-30T17:29:51+00:00
CUST17035,REGULAR,Da Nang,2026-05-04T00:04:04+00:00
CUST17036,NEW,Hue,2025-12-02T13:43:12+00:00
CUST17037,NEW,Ho Chi Minh,2025-10-07T10:41:20+00:00
CUST17038,REGULAR,Hai Phong,2025-11-30T11:20:55+00:00
CUST17039,VIP,Da Nang,2025-08-17T01:51:24+00:00
CUST17040,VIP,Ha Noi,2025-12-14T18:17:08+00:00
CUST17041,VIP,Hue,2025-08-02T00:29:35+00:00
CUST17042,NEW,Hai Phong,2026-03-19T05:50:31+00:00
CUST17043,REGULAR,Da Nang,2026-08-14T02:24:23+00:00
CUST17044,CHURN_RISK,Ha Noi,2025-08-20T03:45:37+00:00
CUST17045,NEW,Ho Chi Minh,2025-08-12T14:15:46+00:00
CUST17046,REGULAR,Hai Phong,2026-05-31T09:34:04+00:00
CUST17047,REGULAR,Can Tho,2026-08-06T22:33:07+00:00
CUST17048,REGULAR,Ho Chi Minh,2025-10-27T08:29:18+00:00
CUST17049,VIP,Da Nang,2025-09-27T10:56:07+00:00
CUST17050,NEW,Hai Phong,2026-04-20T06:36:00+00:00
CUST17051,CHURN_RISK,Ha Noi,2025-10-06T21:29:37+00:00
CUST17052,CHURN_RISK,Can Tho,2026-07-04T16:55:01+00:00
CUST17053,NEW,Da Nang,2026-03-07T15:19:06+00:00
CUST17054,NEW,Hue,2026-02-05T12:27:55+00:00
CUST17055,VIP,Can Tho,2026-07-12T04:12:21+00:00
CUST17056,NEW,Hai Phong,2026-08-12T17:31:51+00:00
CUST17057,NEW,Ho Chi Minh,2026-04-03T14:00:01+00:00
CUST17058,CHURN_RISK,Ha Noi,2026-06-18T06:49:58+00:00
CUST17059,REGULAR,Ho Chi Minh,2026-05-05T06:08:30+00:00
CUST17060,CHURN_RISK,Ha Noi,2026-04-17T02:52:00+00:00
CUST17061,CHURN_RISK,Hai Phong,2026-04-01T20:54:34+00:00
CUST17062,VIP,Ha Noi,2025-07-23T08:11:47+00:00
CUST17063,NEW,Ho Chi Minh,2025-09-16T13:34:38+00:00
CUST17064,CHURN_RISK,Can Tho,2026-02-21T22:59:41+00:00
CUST17065,CHURN_RISK,Da Nang,2025-10-05T01:13:53+00:00
CUST17066,VIP,Hue,2026-01-08T15:41:51+00:00
CUST17067,NEW,Hai Phong,2026-04-05T10:05:13+00:00
CUST17068,VIP,Hai Phong,2026-03-07T23:46:49+00:00
CUST17069,VIP,Ha Noi,2026-06-24T08:36:24+00:00
CUST17070,CHURN_RISK,Ho Chi Minh,2026-01-30T15:15:56+00:00
CUST17071,REGULAR,Hai Phong,2025-08-21T09:26:25+00:00
CUST17072,VIP,Ho Chi Minh,2025-08-16T22:04:34+00:00
CUST17073,VIP,Hai Phong,2026-04-26T15:15:35+00:00
CUST17074,VIP,Ha Noi,2026-05-26T21:29:15+00:00
CUST17075,NEW,Can Tho,2026-05-01T14:44:47+00:00
CUST17076,NEW,Hue,2026-05-01T07:22:39+00:00
CUST17077,REGULAR,Da Nang,2025-11-17T18:34:02+00:00
CUST17078,NEW,Hue,2025-12-07T17:16:15+00:00
CUST17079,CHURN_RISK,Ho Chi Minh,2025-12-18T09:36:38+00:00
CUST17080,VIP,Ha Noi,2026-07-08T15:37:02+00:00
CUST17081,REGULAR,Can Tho,2026-08-02T19:06:09+00:00
CUST17082,VIP,Ha Noi,2025-12-29T10:01:12+00:00
CUST17083,CHURN_RISK,Hue,2025-12-09T01:39:08+00:00
CUST17084,CHURN_RISK,Hue,2025-09-11T07:51:41+00:00
CUST17085,NEW,Ho Chi Minh,2025-07-19T10:22:59+00:00
CUST17086,VIP,Hai Phong,2026-08-08T12:22:52+00:00
CUST17087,REGULAR,Can Tho,2026-04-06T02:25:27+00:00
CUST17088,REGULAR,Ha Noi,2025-08-01T08:52:09+00:00
CUST17089,VIP,Ho Chi Minh,2026-06-26T13:01:04+00:00
CUST17090,REGULAR,Ha Noi,2025-08-04T01:31:51+00:00
CUST17091,REGULAR,Ho Chi Minh,2026-07-18T22:13:02+00:00
CUST17092,VIP,Hai Phong,2025-09-26T08:38:42+00:00
CUST17093,CHURN_RISK,Hue,2025-10-31T14:06:34+00:00
CUST17094,VIP,Can Tho,2025-10-30T11:08:39+00:00
CUST17095,REGULAR,Ha Noi,2025-10-07T02:48:41+00:00
CUST17096,REGULAR,Ha Noi,2026-03-21T11:04:17+00:00
CUST17097,REGULAR,Can Tho,2026-04-04T09:55:02+00:00
CUST17098,REGULAR,Hue,2026-06-13T17:42:00+00:00
CUST17099,VIP,Hue,2026-07-20T06:12:35+00:00
CUST17100,REGULAR,Can Tho,2026-02-17T06:15:19+00:00
CUST17101,VIP,Ho Chi Minh,2026-07-19T21:38:50+00:00
CUST17102,NEW,Da Nang,2025-07-30T07:44:37+00:00
CUST17103,CHURN_RISK,Da Nang,2026-06-09T08:32:14+00:00
CUST17104,NEW,Can Tho,2026-06-13T10:57:50+00:00
CUST17105,NEW,Can Tho,2026-01-06T22:38:52+00:00
CUST17106,CHURN_RISK,Hue,2025-09-19T02:35:18+00:00
CUST17107,REGULAR,Ho Chi Minh,2025-10-23T13:29:38+00:00
CUST17108,VIP,Ha Noi,2026-07-18T18:54:43+00:00
CUST17109,NEW,Ha Noi,2025-10-13T00:03:44+00:00
CUST17110,NEW,Hai Phong,2026-05-15T01:45:16+00:00
CUST17111,NEW,Can Tho,2026-02-15T03:37:15+00:00
CUST17112,NEW,Hai Phong,2026-02-04T14:51:58+00:00
CUST17113,NEW,Hai Phong,2026-03-04T11:00:06+00:00
CUST17114,NEW,Hue,2026-04-07T23:04:25+00:00
CUST17115,VIP,Ho Chi Minh,2026-04-29T07:35:59+00:00
CUST17116,NEW,Ha Noi,2025-10-04T08:45:05+00:00
CUST17117,CHURN_RISK,Ha Noi,2026-03-07T17:55:15+00:00
CUST17118,CHURN_RISK,Hai Phong,2026-04-14T08:21:59+00:00
CUST17119,VIP,Da Nang,2025-09-02T07:09:42+00:00
CUST17120,CHURN_RISK,Ha Noi,2025-09-18T23:27:17+00:00
CUST17121,NEW,Da Nang,2025-10-12T08:18:04+00:00
CUST17122,NEW,Can Tho,2026-03-24T18:48:49+00:00
CUST17123,REGULAR,Ha Noi,2025-08-10T05:12:41+00:00
CUST17124,VIP,Can Tho,2026-06-22T05:13:21+00:00
CUST17125,VIP,Hai Phong,2025-10-04T13:26:30+00:00
CUST17126,CHURN_RISK,Hai Phong,2025-12-10T22:29:36+00:00
CUST17127,CHURN_RISK,Ha Noi,2026-07-04T01:09:54+00:00
CUST17128,NEW,Hue,2026-07-30T10:08:47+00:00
CUST17129,REGULAR,Ha Noi,2025-08-12T01:00:06+00:00
CUST17130,REGULAR,Hai Phong,2026-01-10T16:53:58+00:00
CUST17131,CHURN_RISK,Da Nang,2026-03-28T12:41:34+00:00
CUST17132,CHURN_RISK,Ha Noi,2025-12-18T16:27:35+00:00
CUST17133,VIP,Hai Phong,2026-06-14T21:45:42+00:00
CUST17134,VIP,Ha Noi,2025-12-01T05:11:23+00:00
CUST17135,VIP,Ha Noi,2026-02-14T11:33:48+00:00
CUST17136,REGULAR,Hue,2026-02-09T05:55:51+00:00
CUST17137,REGULAR,Da Nang,2025-09-18T13:20:09+00:00
CUST17138,NEW,Hai Phong,2025-08-07T17:09:56+00:00
CUST17139,REGULAR,Ha Noi,2026-06-18T07:27:22+00:00
CUST17140,VIP,Ha Noi,2025-11-27T21:23:14+00:00
CUST17141,NEW,Ho Chi Minh,2025-12-12T13:26:18+00:00
CUST17142,REGULAR,Hue,2025-09-27T15:17:51+00:00
CUST17143,CHURN_RISK,Ha Noi,2026-05-24T17:12:23+00:00
CUST17144,NEW,Ho Chi Minh,2025-08-31T00:49:03+00:00
CUST17145,NEW,Hai Phong,2026-02-14T06:14:23+00:00
CUST17146,NEW,Can Tho,2026-07-14T01:11:22+00:00
CUST17147,VIP,Hue,2026-04-04T18:41:18+00:00
CUST17148,REGULAR,Can Tho,2026-02-10T08:36:35+00:00
CUST17149,CHURN_RISK,Ho Chi Minh,2026-01-23T00:41:31+00:00
CUST17150,REGULAR,Da Nang,2025-11-01T20:48:41+00:00
CUST17151,NEW,Can Tho,2026-03-05T21:29:50+00:00
CUST17152,REGULAR,Hue,2025-11-21T07:24:46+00:00
CUST17153,CHURN_RISK,Ho Chi Minh,2026-03-16T04:09:25+00:00
CUST17154,VIP,Hai Phong,2025-08-11T07:38:58+00:00
CUST17155,NEW,Da Nang,2026-07-24T23:42:53+00:00
CUST17156,NEW,Hue,2025-10-08T00:09:57+00:00
CUST17157,REGULAR,Ho Chi Minh,2025-10-15T03:05:17+00:00
CUST17158,CHURN_RISK,Ha Noi,2026-04-24T22:21:58+00:00
CUST17159,VIP,Hai Phong,2026-05-05T13:11:35+00:00
CUST17160,VIP,Da Nang,2026-02-20T20:33:41+00:00
CUST17161,NEW,Ha Noi,2025-08-27T22:48:32+00:00
CUST17162,CHURN_RISK,Hai Phong,2025-08-02T11:18:18+00:00
CUST17163,CHURN_RISK,Da Nang,2025-09-14T12:25:50+00:00
CUST17164,VIP,Hai Phong,2025-08-10T18:59:02+00:00
CUST17165,NEW,Ho Chi Minh,2025-07-15T22:54:45+00:00
CUST17166,NEW,Hue,2026-03-10T15:03:28+00:00
CUST17167,CHURN_RISK,Can Tho,2026-05-11T12:17:18+00:00
CUST17168,NEW,Ha Noi,2025-11-25T13:05:42+00:00
CUST17169,VIP,Can Tho,2025-12-03T13:32:38+00:00
CUST17170,CHURN_RISK,Can Tho,2025-09-08T23:24:21+00:00
CUST17171,REGULAR,Hai Phong,2025-10-02T18:28:28+00:00
CUST17172,VIP,Ho Chi Minh,2025-09-05T00:48:50+00:00
CUST17173,REGULAR,Da Nang,2026-08-07T11:57:58+00:00
CUST17174,REGULAR,Ha Noi,2025-07-24T20:31:45+00:00
CUST17175,NEW,Ho Chi Minh,2026-06-15T05:35:10+00:00
CUST17176,VIP,Ho Chi Minh,2025-12-16T18:54:44+00:00
CUST17177,VIP,Ha Noi,2026-07-08T00:51:01+00:00
CUST17178,REGULAR,Can Tho,2026-04-22T07:29:13+00:00
CUST17179,REGULAR,Hue,2025-11-16T19:06:16+00:00
CUST17180,VIP,Ha Noi,2026-07-01T14:05:00+00:00
CUST17181,VIP,Can Tho,2025-12-09T07:02:29+00:00
CUST17182,REGULAR,Can Tho,2026-05-30T16:00:36+00:00
CUST17183,VIP,Ha Noi,2026-07-05T16:57:38+00:00
CUST17184,CHURN_RISK,Hue,2025-09-18T10:45:58+00:00
CUST17185,REGULAR,Da Nang,2025-12-13T18:23:23+00:00
CUST17186,CHURN_RISK,Can Tho,2025-09-08T15:19:12+00:00
CUST17187,VIP,Hue,2026-02-17T13:41:25+00:00
CUST17188,CHURN_RISK,Hai Phong,2026-03-06T17:33:09+00:00
CUST17189,CHURN_RISK,Da Nang,2025-10-25T07:09:57+00:00
CUST17190,REGULAR,Ha Noi,2025-11-14T14:19:36+00:00
CUST17191,NEW,Hue,2025-08-25T16:31:18+00:00
CUST17192,REGULAR,Ha Noi,2025-12-03T03:39:05+00:00
CUST17193,REGULAR,Hai Phong,2025-12-21T11:46:14+00:00
CUST17194,NEW,Hai Phong,2025-10-27T02:31:59+00:00
CUST17195,CHURN_RISK,Da Nang,2026-06-09T10:34:04+00:00
CUST17196,REGULAR,Da Nang,2026-03-26T06:37:49+00:00
CUST17197,CHURN_RISK,Ho Chi Minh,2025-11-22T06:49:12+00:00
CUST17198,CHURN_RISK,Ho Chi Minh,2026-07-12T01:32:33+00:00
CUST17199,REGULAR,Da Nang,2026-04-26T01:56:36+00:00
CUST17200,VIP,Can Tho,2026-03-19T16:29:27+00:00
CUST17201,CHURN_RISK,Da Nang,2026-04-16T20:48:24+00:00
CUST17202,REGULAR,Ho Chi Minh,2025-08-21T07:05:34+00:00
CUST17203,VIP,Hai Phong,2026-07-19T11:46:20+00:00
CUST17204,REGULAR,Ho Chi Minh,2025-09-01T16:44:19+00:00
CUST17205,REGULAR,Can Tho,2025-11-08T01:21:48+00:00
CUST17206,CHURN_RISK,Ha Noi,2025-09-11T02:55:50+00:00
CUST17207,CHURN_RISK,Hue,2025-08-15T06:55:12+00:00
CUST17208,VIP,Ha Noi,2026-02-12T15:33:44+00:00
CUST17209,NEW,Hue,2026-07-07T01:20:17+00:00
CUST17210,CHURN_RISK,Ha Noi,2025-10-11T00:24:28+00:00
CUST17211,NEW,Can Tho,2025-10-04T00:11:58+00:00
CUST17212,VIP,Hue,2025-07-19T22:59:43+00:00
CUST17213,NEW,Ha Noi,2026-03-28T13:14:24+00:00
CUST17214,CHURN_RISK,Da Nang,2025-11-11T15:18:41+00:00
CUST17215,REGULAR,Hai Phong,2026-07-16T21:56:50+00:00
CUST17216,REGULAR,Ho Chi Minh,2026-08-05T17:48:36+00:00
CUST17217,CHURN_RISK,Ho Chi Minh,2025-10-13T07:15:50+00:00
CUST17218,REGULAR,Hai Phong,2026-06-11T18:07:47+00:00
CUST17219,NEW,Hue,2025-09-16T10:29:29+00:00
CUST17220,CHURN_RISK,Can Tho,2025-12-12T23:16:03+00:00
CUST17221,NEW,Ha Noi,2026-05-26T16:36:33+00:00
CUST17222,CHURN_RISK,Hai Phong,2026-07-14T06:07:19+00:00
CUST17223,CHURN_RISK,Hai Phong,2025-08-25T07:50:50+00:00
CUST17224,CHURN_RISK,Can Tho,2026-02-25T14:31:00+00:00
CUST17225,REGULAR,Hai Phong,2026-03-21T01:00:57+00:00
CUST17226,VIP,Ha Noi,2026-02-27T01:15:49+00:00
CUST17227,CHURN_RISK,Hue,2025-11-16T14:56:29+00:00
CUST17228,NEW,Ha Noi,2026-02-22T00:46:43+00:00
CUST17229,NEW,Ho Chi Minh,2026-02-19T13:05:30+00:00
CUST17230,REGULAR,Ha Noi,2025-09-29T05:54:36+00:00
CUST17231,CHURN_RISK,Hue,2025-08-01T06:14:53+00:00
CUST17232,CHURN_RISK,Ho Chi Minh,2026-02-17T09:58:48+00:00
CUST17233,CHURN_RISK,Hai Phong,2026-05-30T10:03:08+00:00
CUST17234,REGULAR,Can Tho,2025-09-18T07:58:30+00:00
CUST17235,CHURN_RISK,Can Tho,2026-03-07T06:02:12+00:00
CUST17236,CHURN_RISK,Can Tho,2025-09-16T08:01:52+00:00
CUST17237,VIP,Can Tho,2026-04-01T15:02:39+00:00
CUST17238,NEW,Ho Chi Minh,2026-08-12T23:43:36+00:00
CUST17239,CHURN_RISK,Can Tho,2025-09-26T10:15:01+00:00
CUST17240,CHURN_RISK,Ha Noi,2026-07-08T04:32:23+00:00
CUST17241,CHURN_RISK,Hai Phong,2026-07-09T19:58:20+00:00
CUST17242,VIP,Can Tho,2025-12-02T20:10:24+00:00
CUST17243,REGULAR,Hai Phong,2026-01-09T23:57:56+00:00
CUST17244,REGULAR,Hue,2026-03-29T12:54:20+00:00
CUST17245,REGULAR,Hue,2025-07-21T19:25:12+00:00
CUST17246,NEW,Can Tho,2026-02-03T16:59:07+00:00
CUST17247,REGULAR,Hai Phong,2026-01-30T12:54:39+00:00
CUST17248,VIP,Ho Chi Minh,2026-07-03T21:38:10+00:00
CUST17249,REGULAR,Hue,2025-10-01T12:54:45+00:00
CUST17250,NEW,Can Tho,2025-10-30T10:50:08+00:00
CUST17251,REGULAR,Hai Phong,2026-02-05T18:30:12+00:00
CUST17252,VIP,Ho Chi Minh,2025-12-19T11:24:28+00:00
CUST17253,REGULAR,Hai Phong,2026-03-01T06:05:04+00:00
CUST17254,CHURN_RISK,Ho Chi Minh,2025-08-09T17:18:10+00:00
CUST17255,VIP,Ho Chi Minh,2026-02-26T08:06:36+00:00
CUST17256,CHURN_RISK,Hai Phong,2026-05-27T05:32:15+00:00
CUST17257,REGULAR,Ho Chi Minh,2026-04-05T17:59:54+00:00
CUST17258,VIP,Ho Chi Minh,2026-04-27T23:45:45+00:00
CUST17259,CHURN_RISK,Ha Noi,2025-11-12T02:58:43+00:00
CUST17260,CHURN_RISK,Ho Chi Minh,2025-10-16T13:57:24+00:00
CUST17261,CHURN_RISK,Da Nang,2026-02-07T23:38:53+00:00
CUST17262,VIP,Can Tho,2026-02-26T16:26:11+00:00
CUST17263,CHURN_RISK,Da Nang,2025-07-20T00:33:55+00:00
CUST17264,NEW,Hue,2026-08-10T06:50:35+00:00
CUST17265,NEW,Hue,2026-06-18T22:27:36+00:00
CUST17266,CHURN_RISK,Ho Chi Minh,2025-12-16T13:06:20+00:00
CUST17267,REGULAR,Hue,2026-03-30T17:14:00+00:00
CUST17268,NEW,Ha Noi,2025-11-29T08:24:36+00:00
CUST17269,NEW,Hai Phong,2026-01-10T03:07:43+00:00
CUST17270,CHURN_RISK,Hue,2026-04-05T22:37:23+00:00
CUST17271,VIP,Hue,2026-08-19T07:07:28+00:00
CUST17272,CHURN_RISK,Ho Chi Minh,2025-11-19T23:43:42+00:00
CUST17273,REGULAR,Ho Chi Minh,2026-02-11T01:08:45+00:00
CUST17274,VIP,Ho Chi Minh,2026-06-19T05:03:23+00:00
CUST17275,CHURN_RISK,Ha Noi,2025-07-26T07:07:10+00:00
CUST17276,VIP,Hai Phong,2025-08-06T11:00:00+00:00
CUST17277,VIP,Ha Noi,2026-03-22T03:01:08+00:00
CUST17278,REGULAR,Hai Phong,2025-09-27T19:57:08+00:00
CUST17279,VIP,Hue,2026-03-29T22:17:04+00:00
CUST17280,NEW,Ho Chi Minh,2026-05-26T12:32:50+00:00
CUST17281,NEW,Ha Noi,2025-10-23T18:21:18+00:00
CUST17282,NEW,Hue,2026-08-10T14:41:52+00:00
CUST17283,VIP,Ha Noi,2026-03-23T12:46:00+00:00
CUST17284,VIP,Hue,2026-06-27T20:42:44+00:00
CUST17285,CHURN_RISK,Hue,2026-05-02T14:53:32+00:00
CUST17286,VIP,Ha Noi,2026-02-18T23:55:15+00:00
CUST17287,CHURN_RISK,Da Nang,2026-04-19T04:04:56+00:00
CUST17288,REGULAR,Can Tho,2026-06-07T15:22:22+00:00
CUST17289,NEW,Can Tho,2026-03-15T03:14:05+00:00
CUST17290,VIP,Hue,2025-08-27T18:45:40+00:00
CUST17291,REGULAR,Hai Phong,2026-03-25T22:46:31+00:00
CUST17292,NEW,Can Tho,2025-07-15T16:07:15+00:00
CUST17293,CHURN_RISK,Ha Noi,2026-07-30T15:40:34+00:00
CUST17294,REGULAR,Ho Chi Minh,2026-03-01T06:08:00+00:00
CUST17295,VIP,Hue,2026-03-03T08:47:23+00:00
CUST17296,REGULAR,Hai Phong,2026-03-22T12:53:42+00:00
CUST17297,VIP,Hue,2025-11-01T09:12:24+00:00
CUST17298,CHURN_RISK,Can Tho,2025-07-19T19:14:00+00:00
CUST17299,VIP,Can Tho,2025-11-22T00:41:17+00:00
CUST17300,CHURN_RISK,Da Nang,2025-07-30T16:07:43+00:00
CUST17301,CHURN_RISK,Ha Noi,2026-04-21T21:19:26+00:00
CUST17302,NEW,Hue,2026-07-19T15:55:11+00:00
CUST17303,CHURN_RISK,Can Tho,2026-02-14T22:05:44+00:00
CUST17304,VIP,Ha Noi,2026-06-12T15:58:55+00:00
CUST17305,CHURN_RISK,Hai Phong,2026-02-06T01:52:53+00:00
CUST17306,VIP,Da Nang,2025-08-13T11:24:26+00:00
CUST17307,CHURN_RISK,Can Tho,2026-04-23T07:26:18+00:00
CUST17308,NEW,Da Nang,2026-08-05T05:58:40+00:00
CUST17309,CHURN_RISK,Ho Chi Minh,2025-11-07T06:40:09+00:00
CUST17310,REGULAR,Da Nang,2025-11-01T11:56:00+00:00
CUST17311,CHURN_RISK,Ha Noi,2026-04-28T21:01:08+00:00
CUST17312,REGULAR,Ha Noi,2025-12-24T01:38:45+00:00
CUST17313,NEW,Ho Chi Minh,2026-04-07T04:27:33+00:00
CUST17314,VIP,Ho Chi Minh,2025-08-04T22:14:45+00:00
CUST17315,REGULAR,Hue,2025-07-23T02:51:42+00:00
CUST17316,CHURN_RISK,Hai Phong,2026-03-11T13:39:29+00:00
CUST17317,NEW,Hai Phong,2026-01-07T00:45:12+00:00
CUST17318,CHURN_RISK,Ha Noi,2025-09-16T05:41:23+00:00
CUST17319,NEW,Hue,2026-06-19T13:44:14+00:00
CUST17320,VIP,Ha Noi,2026-07-22T23:30:30+00:00
CUST17321,NEW,Hue,2026-06-28T06:21:02+00:00
CUST17322,NEW,Ho Chi Minh,2025-10-10T11:52:01+00:00
CUST17323,VIP,Da Nang,2025-09-04T17:29:03+00:00
CUST17324,REGULAR,Hai Phong,2025-07-22T02:21:09+00:00
CUST17325,NEW,Hue,2026-05-01T23:01:52+00:00
CUST17326,VIP,Da Nang,2026-06-25T22:36:52+00:00
CUST17327,CHURN_RISK,Hai Phong,2026-04-25T11:49:33+00:00
CUST17328,NEW,Can Tho,2026-08-09T05:16:08+00:00
CUST17329,VIP,Ho Chi Minh,2026-03-20T09:56:03+00:00
CUST17330,NEW,Hue,2025-10-26T14:28:51+00:00
CUST17331,VIP,Hue,2025-10-27T22:47:34+00:00
CUST17332,NEW,Ho Chi Minh,2026-02-05T17:10:01+00:00
CUST17333,NEW,Ha Noi,2026-06-29T18:01:33+00:00
CUST17334,VIP,Da Nang,2026-01-08T04:13:59+00:00
CUST17335,REGULAR,Hai Phong,2026-03-03T16:00:55+00:00
CUST17336,VIP,Da Nang,2026-05-04T07:21:38+00:00
CUST17337,CHURN_RISK,Da Nang,2025-09-24T09:49:39+00:00
CUST17338,CHURN_RISK,Da Nang,2025-09-03T10:23:17+00:00
CUST17339,NEW,Ha Noi,2026-04-03T07:49:21+00:00
CUST17340,VIP,Da Nang,2025-09-08T22:53:54+00:00
CUST17341,REGULAR,Can Tho,2025-12-05T17:07:29+00:00
CUST17342,NEW,Hue,2026-07-13T16:32:56+00:00
CUST17343,CHURN_RISK,Ho Chi Minh,2025-12-16T19:25:53+00:00
CUST17344,VIP,Hue,2025-10-09T22:37:34+00:00
CUST17345,CHURN_RISK,Ha Noi,2026-06-03T00:12:00+00:00
CUST17346,NEW,Ha Noi,2025-08-23T21:56:54+00:00
CUST17347,CHURN_RISK,Da Nang,2025-12-11T03:20:54+00:00
CUST17348,REGULAR,Ha Noi,2025-10-03T17:40:51+00:00
CUST17349,CHURN_RISK,Can Tho,2025-08-14T03:24:10+00:00
CUST17350,NEW,Ha Noi,2025-11-15T01:58:54+00:00
CUST17351,VIP,Hai Phong,2025-08-14T09:50:25+00:00
CUST17352,VIP,Hai Phong,2026-06-25T00:54:03+00:00
