order_id,customer_id,order_time,status,payment_method,total_amount
ORD043802,CUST18742,2026-08-15T07:28:05+00:00,SHIPPED,E_WALLET,12510000.0
ORD043803,CUST12597,2026-04-19T04:23:05+00:00,PAID,E_WALLET,84818000.0
ORD043804,CUST18762,2026-04-23T11:01:30+00:00,PAID,E_WALLET,74553000.0
ORD043805,CUST11645,2026-06-05T04:39:00+00:00,CREATED,COD,149700000.0
ORD043806,CUST07327,2026-02-21T13:43:10+00:00,PAID,E_WALLET,50883000.0
ORD043807,CUST15096,2026-08-07T22:45:44+00:00,SHIPPED,COD,33986000.0
ORD043808,CUST18874,2026-05-15T04:05:41+00:00,CANCELLED,E_WALLET,43002000.0
ORD043809,CUST14362,2026-04-21T14:33:21+00:00,PAID,CREDIT_CARD,34378000.0
ORD043810,CUST02017,2026-08-10T13:55:54+00:00,PAID,BANK_TRANSFER,143504000.0
ORD043811,CUST05880,2026-05-27T06:50:02+00:00,PAID,E_WALLET,67030000.0
ORD043812,CUST01312,2026-06-29T09:41:06+00:00,PAID,COD,75052000.0
ORD043813,CUST16088,2026-06-21T13:13:08+00:00,SHIPPED,E_WALLET,31947000.0
ORD043814,CUST05071,2026-06-26T01:19:35+00:00,PAID,BANK_TRANSFER,130191000.0
ORD043815,CUST16567,2026-06-04T03:08:30+00:00,PAID,E_WALLET,12031000.0
ORD043816,CUST15789,2026-04-26T18:46:55+00:00,CREATED,BANK_TRANSFER,155628000.0
ORD043817,CUST18959,2026-06-19T21:27:16+00:00,CANCELLED,E_WALLET,7912000.0
ORD043818,CUST08722,2026-05-02T21:31:40+00:00,SHIPPED,E_WALLET,46149000.0
ORD043819,CUST08951,2026-04-16T02:19:35+00:00,CREATED,E_WALLET,110768000.0
ORD043820,CUST03050,2026-07-19T03:38:34+00:00,SHIPPED,CREDIT_CARD,32105000.0
ORD043821,CUST08818,2026-05-31T17:12:32+00:00,PAID,CREDIT_CARD,88918000.0
ORD043822,CUST19892,2026-02-23T22:24:01+00:00,PAID,E_WALLET,133275000.0
ORD043823,CUST05953,2026-07-21T10:26:19+00:00,CANCELLED,BANK_TRANSFER,28928000.0
ORD043824,CUST05349,2026-08-06T05:44:09+00:00,SHIPPED,BANK_TRANSFER,41982000.0
ORD043825,CUST17311,2026-03-03T02:36:05+00:00,CANCELLED,CREDIT_CARD,90240000.0
ORD043826,CUST18047,2026-03-24T14:05:21+00:00,PAID,BANK_TRANSFER,128343000.0
ORD043827,CUST17308,2026-06-13T21:56:28+00:00,PAID,E_WALLET,27278000.0
ORD043828,CUST10176,2026-05-28T23:53:28+00:00,SHIPPED,BANK_TRANSFER,127627000.0
ORD043829,CUST14845,2026-04-30T08:18:22+00:00,SHIPPED,BANK_TRANSFER,24632000.0
ORD043830,CUST08457,2026-03-06T11:42:45+00:00,PAID,E_WALLET,71368000.0
ORD043831,CUST08100,2026-05-22T00:11:32+00:00,SHIPPED,CREDIT_CARD,51807000.0
ORD043832,CUST15978,2026-06-06T21:58:03+00:00,CANCELLED,BANK_TRANSFER,41383000.0
ORD043833,CUST16082,2026-07-31T03:28:20+00:00,SHIPPED,CREDIT_CARD,104030000.0
ORD043834,CUST09831,2026-05-28T08:42:19+00:00,PAID,E_WALLET,77123000.0
ORD043835,CUST06893,2026-08-12T10:07:08+00:00,PAID,E_WALLET,40118000.0
ORD043836,CUST16561,2026-05-15T17:13:58+00:00,PAID,CREDIT_CARD,55607000.0
ORD043837,CUST19212,2026-07-22T01:33:31+00:00,CREATED,BANK_TRANSFER,28093000.0
ORD043838,CUST19801,2026-03-30T16:09:50+00:00,CREATED,E_WALLET,55354000.0
ORD043839,CUST04006,2026-06-03T21:42:42+00:00,SHIPPED,E_WALLET,94688000.0
ORD043840,CUST15487,2026-05-20T05:40:43+00:00,PAID,E_WALLET,11103000.0
ORD043841,CUST18630,2026-04-07T16:59:11+00:00,PAID,E_WALLET,85652000.0
ORD043842,CUST00256,2026-04-22T03:47:43+00:00,CREATED,E_WALLET,33040000.0
ORD043843,CUST18459,2026-04-22T13:58:22+00:00,CANCELLED,COD,80082000.0
ORD043844,CUST08630,2026-03-09T09:58:36+00:00,SHIPPED,BANK_TRANSFER,14287000.0
ORD043845,CUST14005,2026-05-20T23:40:04+00:00,SHIPPED,E_WALLET,111584000.0
ORD043846,CUST03816,2026-05-28T21:05:00+00:00,PAID,CREDIT_CARD,52452000.0
ORD043847,CUST13223,2026-03-01T07:17:22+00:00,CREATED,E_WALLET,30417000.0
ORD043848,CUST03874,2026-07-30T04:18:43+00:00,SHIPPED,E_WALLET,10440000.0
ORD043849,CUST11080,2026-04-26T11:51:02+00:00,SHIPPED,CREDIT_CARD,43318000.0
ORD043850,CUST03004,2026-06-27T06:27:33+00:00,CANCELLED,E_WALLET,79711000.0
ORD043851,CUST01409,2026-08-09T12:15:04+00:00,SHIPPED,BANK_TRANSFER,19414000.0
ORD043852,CUST05214,2026-07-24T02:19:07+00:00,PAID,COD,44307000.0
ORD043853,CUST17781,2026-04-26T07:33:45+00:00,SHIPPED,CREDIT_CARD,59313000.0
ORD043854,CUST01358,2026-06-22T02:02:26+00:00,SHIPPED,BANK_TRANSFER,113672000.0
ORD043855,CUST06951,2026-08-01T09:59:55+00:00,SHIPPED,BANK_TRANSFER,131748000.0
ORD043856,CUST15730,2026-06-19T18:21:04+00:00,SHIPPED,E_WALLET,8678000.0
ORD043857,CUST02433,2026-02-24T03:00:48+00:00,CANCELLED,COD,48958000.0
ORD043858,CUST01948,2026-08-10T15:39:56+00:00,CANCELLED,BANK_TRANSFER,54375000.0
ORD043859,CUST11036,2026-07-25T15:41:16+00:00,SHIPPED,COD,23224000.0
ORD043860,CUST08244,2026-05-13T07:18:09+00:00,CANCELLED,COD,13620000.0
ORD043861,CUST07060,2026-03-22T01:15:14+00:00,PAID,CREDIT_CARD,63476000.0
ORD043862,CUST02270,2026-06-26T22:23:37+00:00,SHIPPED,COD,13116000.0
ORD043863,CUST02235,2026-05-14T09:42:29+00:00,SHIPPED,E_WALLET,11430000.0
ORD043864,CUST01779,2026-04-29T13:13:31+00:00,PAID,CREDIT_CARD,60051000.0
ORD043865,CUST19598,2026-03-12T22:30:15+00:00,SHIPPED,CREDIT_CARD,94398000.0
ORD043866,CUST13653,2026-07-21T20:13:38+00:00,SHIPPED,CREDIT_CARD,88187000.0
ORD043867,CUST10492,2026-06-11T08:59:44+00:00,SHIPPED,BANK_TRANSFER,86367000.0
ORD043868,CUST19533,2026-05-03T19:27:47+00:00,SHIPPED,BANK_TRANSFER,6912000.0
ORD043869,CUST04564,2026-07-23T14:00:01+00:00,PAID,COD,35378000.0
ORD043870,CUST16972,2026-07-14T01:10:01+00:00,PAID,BANK_TRANSFER,70007000.0
ORD043871,CUST05387,2026-02-21T05:54:04+00:00,PAID,BANK_TRANSFER,49463000.0
ORD043872,CUST00851,2026-02-25T21:13:25+00:00,SHIPPED,CREDIT_CARD,30569000.0
ORD043873,CUST08019,2026-07-31T00:58:47+00:00,CANCELLED,COD,63731000.0
ORD043874,CUST14051,2026-07-18T06:29:54+00:00,PAID,BANK_TRANSFER,30028000.0
ORD043875,CUST16291,2026-07-30T07:59:47+00:00,PAID,COD,42671000.0
ORD043876,CUST12798,2026-07-22T23:25:33+00:00,PAID,COD,58673000.0
ORD043877,CUST15108,2026-03-22T00:04:02+00:00,PAID,E_WALLET,136657000.0
ORD043878,CUST01707,2026-05-05T03:25:08+00:00,CANCELLED,BANK_TRANSFER,47076000.0
ORD043879,CUST15503,2026-07-20T06:05:27+00:00,SHIPPED,BANK_TRANSFER,62425000.0
ORD043880,CUST12184,2026-06-19T15:10:40+00:00,PAID,E_WALLET,36235000.0
ORD043881,CUST07764,2026-05-17T15:04:17+00:00,SHIPPED,BANK_TRANSFER,41107000.0
ORD043882,CUST02057,2026-03-14T06:40:45+00:00,SHIPPED,E_WALLET,121413000.0
ORD043883,CUST07920,2026-08-07T01:36:49+00:00,SHIPPED,BANK_TRANSFER,24811000.0
ORD043884,CUST13108,2026-06-30T00:12:08+00:00,PAID,COD,31709000.0
ORD043885,CUST14151,2026-06-20T20:13:47+00:00,CANCELLED,COD,35670000.0
ORD043886,CUST13195,2026-07-14T14:00:18+00:00,CREATED,E_WALLET,52979000.0
ORD043887,CUST05329,2026-07-02T02:48:43+00:00,CREATED,E_WALLET,27773000.0
ORD043888,CUST19985,2026-07-28T11:43:30+00:00,PAID,CREDIT_CARD,55417000.0
ORD043889,CUST17214,2026-06-10T17:12:10+00:00,CREATED,BANK_TRANSFER,63234000.0
ORD043890,CUST10813,2026-06-06T03:12:47+00:00,PAID,E_WALLET,7526000.0
ORD043891,CUST18407,2026-06-22T12:17:21+00:00,PAID,BANK_TRANSFER,28256000.0
ORD043892,CUST07428,2026-04-20T13:50:30+00:00,SHIPPED,BANK_TRANSFER,52736000.0
ORD043893,CUST08836,2026-06-23T08:38:31+00:00,PAID,CREDIT_CARD,90268000.0
ORD043894,CUST08675,2026-04-16T08:42:49+00:00,SHIPPED,BANK_TRANSFER,54951000.0
ORD043895,CUST07106,2026-08-10T09:20:36+00:00,PAID,BANK_TRANSFER,74592000.0
ORD043896,CUST09983,2026-08-13T02:52:21+00:00,CREATED,COD,64257000.0
ORD043897,CUST16308,2026-04-23T17:25:46+00:00,PAID,CREDIT_CARD,25842000.0
ORD043898,CUST18969,2026-05-16T12:52:00+00:00,PAID,COD,61341000.0
ORD043899,CUST10536,2026-06-10T00:07:58+00:00,PAID,E_WALLET,21074000.0
ORD043900,CUST08185,2026-08-15T15:29:22+00:00,CANCELLED,E_WALLET,142921000.0
ORD043901,CUST00989,2026-02-25T20:33:54+00:00,SHIPPED,CREDIT_CARD,64945000.0
ORD043902,CUST06988,2026-04-19T03:59:27+00:00,SHIPPED,COD,38203000.0
ORD043903,CUST06422,2026-05-21T18:38:31+00:00,PAID,COD,32760000.0
ORD043904,CUST17113,2026-03-26T14:00:34+00:00,PAID,CREDIT_CARD,115979000.0
ORD043905,CUST16690,2026-08-15T04:12:46+00:00,PAID,BANK_TRANSFER,131289000.0
ORD043906,CUST01630,2026-06-24T17:44:07+00:00,CANCELLED,COD,54315000.0
ORD043907,CUST11823,2026-02-23T16:57:33+00:00,SHIPPED,COD,121500000.0
ORD043908,CUST11406,2026-03-22T00:14:54+00:00,SHIPPED,CREDIT_CARD,63559000.0
ORD043909,CUST12395,2026-04-15T05:38:03+00:00,CREATED,CREDIT_CARD,141816000.0
ORD043910,CUST02629,2026-05-22T00:01:21+00:00,CANCELLED,COD,58565000.0
ORD043911,CUST02929,2026-03-27T14:50:03+00:00,CREATED,BANK_TRANSFER,11427000.0
ORD043912,CUST06349,2026-04-03T19:32:00+00:00,SHIPPED,E_WALLET,1673000.0
ORD043913,CUST17254,2026-04-04T06:26:13+00:00,PAID,COD,37466000.0
ORD043914,CUST12128,2026-03-15T03:34:55+00:00,CREATED,CREDIT_CARD,142922000.0
ORD043915,CUST19768,2026-04-04T04:41:05+00:00,CANCELLED,COD,37176000.0
ORD043916,CUST16312,2026-04-02T04:45:59+00:00,CANCELLED,COD,52049000.0
ORD043917,CUST15948,2026-07-10T10:32:21+00:00,PAID,CREDIT_CARD,30253000.0
ORD043918,CUST16728,2026-04-03T10:31:42+00:00,CANCELLED,BANK_TRANSFER,94758000.0
ORD043919,CUST10985,2026-06-27T21:24:32+00:00,CANCELLED,COD,98487000.0
ORD043920,CUST19486,2026-04-23T15:33:10+00:00,CANCELLED,BANK_TRANSFER,55122000.0
ORD043921,CUST05181,2026-02-23T14:45:46+00:00,CANCELLED,BANK_TRANSFER,45986000.0
ORD043922,CUST05083,2026-08-14T13:40:46+00:00,PAID,BANK_TRANSFER,120632000.0
ORD043923,CUST07737,2026-07-28T16:43:21+00:00,SHIPPED,BANK_TRANSFER,49926000.0
ORD043924,CUST13683,2026-06-12T23:46:12+00:00,SHIPPED,CREDIT_CARD,73899000.0
ORD043925,CUST10752,2026-04-20T20:55:33+00:00,SHIPPED,CREDIT_CARD,31692000.0
ORD043926,CUST11868,2026-02-24T19:00:12+00:00,CREATED,E_WALLET,38318000.0
ORD043927,CUST01951,2026-06-25T08:23:30+00:00,SHIPPED,E_WALLET,27271000.0
ORD043928,CUST14851,2026-03-29T06:37:23+00:00,SHIPPED,CREDIT_CARD,27159000.0
ORD043929,CUST00183,2026-08-06T14:51:11+00:00,SHIPPED,BANK_TRANSFER,5248000.0
ORD043930,CUST04523,2026-04-13T18:31:39+00:00,SHIPPED,E_WALLET,45581000.0
ORD043931,CUST15072,2026-06-01T02:12:34+00:00,SHIPPED,CREDIT_CARD,50655000.0
ORD043932,CUST07902,2026-02-28T23:41:20+00:00,PAID,BANK_TRANSFER,35567000.0
ORD043933,CUST14909,2026-04-26T15:49:49+00:00,SHIPPED,BANK_TRANSFER,26817000.0
ORD043934,CUST15432,2026-07-14T09:23:34+00:00,SHIPPED,BANK_TRANSFER,78119000.0
ORD043935,CUST19311,2026-03-27T21:06:11+00:00,SHIPPED,BANK_TRANSFER,24206000.0
ORD043936,CUST06631,2026-03-06T06:00:16+00:00,SHIPPED,COD,122615000.0
ORD043937,CUST03541,2026-03-12T16:49:47+00:00,PAID,E_WALLET,37386000.0
ORD043938,CUST05455,2026-05-31T12:07:30+00:00,PAID,BANK_TRANSFER,6496000.0
ORD043939,CUST02270,2026-03-26T12:43:36+00:00,SHIPPED,CREDIT_CARD,60984000.0
ORD043940,CUST04923,2026-06-18T13:42:46+00:00,PAID,COD,79300000.0
ORD043941,CUST06516,2026-05-14T17:52:27+00:00,CREATED,BANK_TRANSFER,114631000.0
ORD043942,CUST17899,2026-05-21T13:11:39+00:00,PAID,COD,64969000.0
ORD043943,CUST13126,2026-06-15T07:00:57+00:00,SHIPPED,CREDIT_CARD,56520000.0
ORD043944,CUST07608,2026-07-10T18:18:42+00:00,SHIPPED,COD,64243000.0
ORD043945,CUST06528,2026-06-05T01:42:25+00:00,PAID,CREDIT_CARD,16376000.0
ORD043946,CUST17722,2026-06-29T10:34:12+00:00,SHIPPED,E_WALLET,14565000.0
ORD043947,CUST08233,2026-02-23T02:57:09+00:00,PAID,CREDIT_CARD,84084000.0
ORD043948,CUST09043,2026-06-29T11:27:20+00:00,SHIPPED,BANK_TRANSFER,18762000.0
ORD043949,CUST16900,2026-03-07T11:38:41+00:00,SHIPPED,CREDIT_CARD,169534000.0
ORD043950,CUST01724,2026-03-13T22:26:56+00:00,CANCELLED,CREDIT_CARD,40411000.0
ORD043951,CUST17620,2026-03-30T20:08:39+00:00,SHIPPED,CREDIT_CARD,33560000.0
ORD043952,CUST09559,2026-06-02T03:29:41+00:00,SHIPPED,CREDIT_CARD,2039000.0
ORD043953,CUST00040,2026-02-27T10:18:45+00:00,SHIPPED,E_WALLET,29301000.0
ORD043954,CUST15262,2026-08-18T03:25:16+00:00,SHIPPED,E_WALLET,7162000.0
ORD043955,CUST08145,2026-08-01T13:32:06+00:00,PAID,CREDIT_CARD,124830000.0
ORD043956,CUST18761,2026-03-20T22:54:35+00:00,CREATED,CREDIT_CARD,99709000.0
ORD043957,CUST03723,2026-03-25T18:40:08+00:00,SHIPPED,COD,8544000.0
ORD043958,CUST13232,2026-04-07T05:43:36+00:00,SHIPPED,E_WALLET,33250000.0
ORD043959,CUST13093,2026-05-21T19:45:43+00:00,CANCELLED,BANK_TRANSFER,109357000.0
ORD043960,CUST08353,2026-08-09T08:47:28+00:00,CREATED,E_WALLET,166403000.0
ORD043961,CUST15803,2026-02-23T21:21:01+00:00,SHIPPED,E_WALLET,44286000.0
ORD043962,CUST04027,2026-07-10T16:36:44+00:00,PAID,BANK_TRANSFER,37212000.0
ORD043963,CUST19250,2026-08-11T06:11:25+00:00,SHIPPED,CREDIT_CARD,131684000.0
ORD043964,CUST01728,2026-04-24T01:20:13+00:00,CREATED,CREDIT_CARD,20916000.0
ORD043965,CUST06318,2026-07-08T07:07:05+00:00,SHIPPED,E_WALLET,23183000.0
ORD043966,CUST16649,2026-08-01T13:14:23+00:00,CREATED,BANK_TRANSFER,53830000.0
ORD043967,CUST09772,2026-06-14T21:38:11+00:00,CREATED,BANK_TRANSFER,85780000.0
ORD043968,CUST13718,2026-04-18T08:03:57+00:00,PAID,BANK_TRANSFER,54690000.0
ORD043969,CUST12998,2026-07-10T00:49:01+00:00,PAID,E_WALLET,8935000.0
ORD043970,CUST01654,2026-07-13T22:13:27+00:00,PAID,E_WALLET,90474000.0
ORD043971,CUST19441,2026-03-07T19:25:51+00:00,SHIPPED,BANK_TRANSFER,136653000.0
ORD043972,CUST10242,2026-07-18T14:59:49+00:00,CANCELLED,E_WALLET,49350000.0
ORD043973,CUST06279,2026-07-15T03:22:02+00:00,SHIPPED,E_WALLET,27222000.0
ORD043974,CUST13885,2026-07-08T23:20:19+00:00,SHIPPED,COD,41904000.0
ORD043975,CUST17025,2026-08-11T18:58:41+00:00,SHIPPED,E_WALLET,83277000.0
ORD043976,CUST14890,2026-08-07T13:12:21+00:00,PAID,CREDIT_CARD,17704000.0
ORD043977,CUST05457,2026-03-22T04:19:22+00:00,PAID,COD,62857000.0
ORD043978,CUST17162,2026-06-15T22:00:34+00:00,PAID,BANK_TRANSFER,55168000.0
ORD043979,CUST08599,2026-04-05T06:09:03+00:00,PAID,COD,36826000.0
ORD043980,CUST02467,2026-03-15T16:02:34+00:00,PAID,BANK_TRANSFER,102988000.0
ORD043981,CUST00427,2026-05-23T07:53:04+00:00,SHIPPED,E_WALLET,14222000.0
ORD043982,CUST11142,2026-04-06T12:48:59+00:00,PAID,BANK_TRANSFER,70001000.0
ORD043983,CUST12951,2026-05-01T08:56:31+00:00,PAID,CREDIT_CARD,109097000.0
ORD043984,CUST08528,2026-05-24T01:52:36+00:00,CANCELLED,COD,23058000.0
ORD043985,CUST09481,2026-05-27T10:10:25+00:00,CANCELLED,BANK_TRANSFER,194000.0
ORD043986,CUST16054,2026-04-03T08:48:55+00:00,CANCELLED,E_WALLET,77683000.0
ORD043987,CUST13215,2026-03-17T06:38:25+00:00,SHIPPED,COD,83265000.0
ORD043988,CUST05909,2026-07-30T21:47:58+00:00,SHIPPED,CREDIT_CARD,23236000.0
ORD043989,CUST04208,2026-08-17T21:58:17+00:00,CANCELLED,E_WALLET,22229000.0
ORD043990,CUST05595,2026-04-23T08:41:40+00:00,PAID,E_WALLET,51130000.0
ORD043991,CUST10476,2026-07-13T07:17:58+00:00,CANCELLED,COD,97006000.0
ORD043992,CUST03677,2026-05-16T15:46:34+00:00,SHIPPED,BANK_TRANSFER,29069000.0
ORD043993,CUST10888,2026-05-23T06:31:41+00:00,SHIPPED,CREDIT_CARD,13488000.0
ORD043994,CUST13029,2026-07-05T22:38:46+00:00,CANCELLED,CREDIT_CARD,168306000.0
ORD043995,CUST06125,2026-05-15T21:38:30+00:00,SHIPPED,CREDIT_CARD,77926000.0
ORD043996,CUST03613,2026-05-22T07:24:34+00:00,PAID,COD,130146000.0
ORD043997,CUST07883,2026-03-07T01:04:59+00:00,SHIPPED,BANK_TRANSFER,45366000.0
ORD043998,CUST06590,2026-06-10T05:47:14+00:00,CANCELLED,E_WALLET,113315000.0
ORD043999,CUST05798,2026-07-01T15:17:00+00:00,CREATED,BANK_TRANSFER,10528000.0
ORD044000,CUST04760,2026-02-26T17:11:47+00:00,SHIPPED,COD,23148000.0
ORD044001,CUST00777,2026-05-05T04:15:07+00:00,SHIPPED,BANK_TRANSFER,51857000.0
ORD044002,CUST17902,2026-07-23T01:29:58+00:00,PAID,COD,103466000.0
ORD044003,CUST05983,2026-07-24T06:44:40+00:00,PAID,COD,3762000.0
ORD044004,CUST07034,2026-02-26T18:54:49+00:00,SHIPPED,CREDIT_CARD,35805000.0
ORD044005,CUST09439,2026-05-06T14:58:50+00:00,CANCELLED,CREDIT_CARD,93250000.0
ORD044006,CUST03313,2026-05-01T08:25:48+00:00,PAID,E_WALLET,7803000.0
ORD044007,CUST05675,2026-03-20T02:35:08+00:00,PAID,BANK_TRANSFER,15825000.0
ORD044008,CUST19499,2026-08-18T13:32:40+00:00,SHIPPED,CREDIT_CARD,69762000.0
ORD044009,CUST11101,2026-06-30T21:05:25+00:00,CREATED,E_WALLET,71871000.0
ORD044010,CUST12101,2026-06-26T20:30:08+00:00,PAID,BANK_TRANSFER,61890000.0
ORD044011,CUST12410,2026-04-02T09:10:07+00:00,CREATED,BANK_TRANSFER,52604000.0
ORD044012,CUST15909,2026-06-21T12:10:00+00:00,PAID,CREDIT_CARD,48483000.0
ORD044013,CUST08524,2026-08-10T15:53:58+00:00,CANCELLED,BANK_TRANSFER,19693000.0
ORD044014,CUST15482,2026-04-08T12:56:40+00:00,PAID,CREDIT_CARD,96803000.0
ORD044015,CUST04604,2026-03-11T03:31:32+00:00,SHIPPED,BANK_TRANSFER,70099000.0
ORD044016,CUST10696,2026-07-13T16:40:19+00:00,PAID,CREDIT_CARD,55748000.0
ORD044017,CUST06675,2026-03-17T23:44:41+00:00,PAID,BANK_TRANSFER,75519000.0
ORD044018,CUST09598,2026-05-14T00:07:44+00:00,SHIPPED,COD,10280000.0
ORD044019,CUST12673,2026-06-24T04:38:50+00:00,CANCELLED,E_WALLET,70265000.0
ORD044020,CUST04713,2026-05-24T22:45:34+00:00,CREATED,E_WALLET,14246000.0
ORD044021,CUST08635,2026-04-01T22:53:54+00:00,SHIPPED,E_WALLET,135456000.0
ORD044022,CUST07927,2026-07-09T13:16:30+00:00,CANCELLED,E_WALLET,101142000.0
ORD044023,CUST14769,2026-05-04T05:38:34+00:00,SHIPPED,COD,65337000.0
ORD044024,CUST01497,2026-03-12T02:45:35+00:00,PAID,E_WALLET,51315000.0
ORD044025,CUST07426,2026-06-09T22:38:10+00:00,CREATED,CREDIT_CARD,8482000.0
ORD044026,CUST03861,2026-06-13T20:34:25+00:00,SHIPPED,E_WALLET,6352000.0
ORD044027,CUST03541,2026-06-02T11:18:40+00:00,SHIPPED,CREDIT_CARD,51014000.0
ORD044028,CUST13454,2026-03-22T09:41:42+00:00,SHIPPED,BANK_TRANSFER,17632000.0
ORD044029,CUST09852,2026-07-22T07:29:28+00:00,PAID,COD,76714000.0
ORD044030,CUST14029,2026-06-24T22:02:07+00:00,CANCELLED,E_WALLET,77730000.0
ORD044031,CUST06713,2026-04-19T12:51:32+00:00,PAID,E_WALLET,78323000.0
ORD044032,CUST09472,2026-03-24T07:18:07+00:00,SHIPPED,BANK_TRANSFER,129049000.0
ORD044033,CUST15302,2026-03-25T15:47:45+00:00,SHIPPED,COD,81972000.0
ORD044034,CUST17120,2026-06-17T19:02:56+00:00,PAID,BANK_TRANSFER,119713000.0
ORD044035,CUST10294,2026-07-26T11:54:54+00:00,PAID,COD,41048000.0
ORD044036,CUST12753,2026-07-17T18:10:53+00:00,PAID,CREDIT_CARD,51795000.0
ORD044037,CUST17455,2026-07-19T15:16:46+00:00,PAID,BANK_TRANSFER,86476000.0
ORD044038,CUST00401,2026-03-03T20:07:41+00:00,PAID,BANK_TRANSFER,100871000.0
ORD044039,CUST08015,2026-03-04T03:14:19+00:00,PAID,CREDIT_CARD,190282000.0
ORD044040,CUST03827,2026-05-15T20:22:03+00:00,SHIPPED,COD,27751000.0
ORD044041,CUST13749,2026-05-01T16:43:57+00:00,PAID,COD,114082000.0
ORD044042,CUST01309,2026-02-21T04:26:52+00:00,PAID,BANK_TRANSFER,9831000.0
ORD044043,CUST18905,2026-04-19T20:28:05+00:00,CREATED,E_WALLET,47252000.0
ORD044044,CUST17038,2026-05-16T08:28:47+00:00,PAID,BANK_TRANSFER,59574000.0
ORD044045,CUST07448,2026-08-11T10:45:25+00:00,SHIPPED,E_WALLET,135339000.0
ORD044046,CUST09315,2026-06-09T22:06:35+00:00,SHIPPED,E_WALLET,8707000.0
ORD044047,CUST03606,2026-06-07T07:26:40+00:00,PAID,E_WALLET,143428000.0
ORD044048,CUST05767,2026-07-02T20:58:12+00:00,CREATED,BANK_TRANSFER,109206000.0
ORD044049,CUST05907,2026-03-26T13:02:16+00:00,SHIPPED,COD,43072000.0
ORD044050,CUST12078,2026-06-22T03:04:29+00:00,PAID,E_WALLET,91945000.0
ORD044051,CUST01132,2026-03-16T00:15:37+00:00,CREATED,CREDIT_CARD,105833000.0
ORD044052,CUST16224,2026-03-18T08:59:17+00:00,CREATED,E_WALLET,83058000.0
ORD044053,CUST12592,2026-06-19T04:05:22+00:00,SHIPPED,BANK_TRANSFER,16649000.0
ORD044054,CUST11960,2026-05-25T07:09:35+00:00,SHIPPED,COD,24011000.0
ORD044055,CUST07878,2026-03-23T19:28:50+00:00,CREATED,COD,90705000.0
ORD044056,CUST14525,2026-04-02T10:50:19+00:00,SHIPPED,E_WALLET,13412000.0
ORD044057,CUST18113,2026-03-05T13:22:03+00:00,SHIPPED,BANK_TRANSFER,41438000.0
ORD044058,CUST01133,2026-04-11T06:04:14+00:00,SHIPPED,BANK_TRANSFER,85049000.0
ORD044059,CUST11542,2026-03-15T01:44:45+00:00,PAID,COD,87336000.0
ORD044060,CUST06003,2026-05-02T21:11:53+00:00,SHIPPED,CREDIT_CARD,88819000.0
ORD044061,CUST08520,2026-05-30T04:46:15+00:00,SHIPPED,E_WALLET,41941000.0
ORD044062,CUST16040,2026-07-01T03:01:26+00:00,CREATED,CREDIT_CARD,35664000.0
ORD044063,CUST13433,2026-06-10T03:25:08+00:00,CREATED,BANK_TRANSFER,5500000.0
ORD044064,CUST08168,2026-03-23T13:07:50+00:00,CREATED,BANK_TRANSFER,81882000.0
ORD044065,CUST07088,2026-08-04T19:25:53+00:00,SHIPPED,CREDIT_CARD,14179000.0
ORD044066,CUST15575,2026-07-13T16:14:20+00:00,PAID,CREDIT_CARD,161112000.0
ORD044067,CUST14930,2026-07-21T10:15:24+00:00,PAID,E_WALLET,104648000.0
ORD044068,CUST13868,2026-08-12T07:39:33+00:00,PAID,COD,100309000.0
ORD044069,CUST11582,2026-03-17T02:53:05+00:00,PAID,BANK_TRANSFER,41920000.0
ORD044070,CUST08544,2026-05-22T20:37:30+00:00,SHIPPED,COD,63369000.0
ORD044071,CUST01700,2026-06-01T19:14:52+00:00,SHIPPED,BANK_TRANSFER,143154000.0
ORD044072,CUST06862,2026-06-06T07:06:40+00:00,SHIPPED,BANK_TRANSFER,50351000.0
ORD044073,CUST05681,2026-05-01T13:48:06+00:00,PAID,COD,32031000.0
ORD044074,CUST17767,2026-06-04T11:44:34+00:00,CANCELLED,COD,142578000.0
ORD044075,CUST18031,2026-02-22T11:26:45+00:00,SHIPPED,COD,110267000.0
ORD044076,CUST00191,2026-06-30T05:42:39+00:00,SHIPPED,E_WALLET,96220000.0
ORD044077,CUST14873,2026-02-25T23:11:40+00:00,PAID,COD,61033000.0
ORD044078,CUST06362,2026-04-18T18:19:10+00:00,SHIPPED,CREDIT_CARD,45851000.0
ORD044079,CUST01455,2026-08-02T17:20:42+00:00,SHIPPED,CREDIT_CARD,96762000.0
ORD044080,CUST08599,2026-02-23T10:21:19+00:00,SHIPPED,E_WALLET,106266000.0
ORD044081,CUST17636,2026-07-05T22:05:56+00:00,PAID,CREDIT_CARD,93229000.0
ORD044082,CUST11552,2026-08-15T21:18:34+00:00,CREATED,E_WALLET,5382000.0
ORD044083,CUST04008,2026-02-24T08:44:29+00:00,PAID,BANK_TRANSFER,69216000.0
ORD044084,CUST00809,2026-08-09T20:22:02+00:00,SHIPPED,COD,84580000.0
ORD044085,CUST03608,2026-03-12T12:22:25+00:00,PAID,BANK_TRANSFER,23361000.0
ORD044086,CUST01434,2026-06-10T09:10:52+00:00,PAID,E_WALLET,130254000.0
ORD044087,CUST04052,2026-04-29T17:32:54+00:00,PAID,E_WALLET,55147000.0
ORD044088,CUST05958,2026-08-07T16:01:06+00:00,PAID,CREDIT_CARD,74019000.0
